Name,Address,Latitude,Longitude,BeerPrice,HappyHourPrice,HasHappyHour,HappyHourTimes,AvgRating,RatingsCount,OpeningHours,SpecialNotes,URL
RoQ,"Gyldéngatan 2, 113 27 Stockholm, Sweden",59.3425689,18.0523733,69,,No,,0,0,Mon: 17:00 – 01:00 | Tue: 17:00 – 01:00 | Wed: 17:00 – 01:00 | Thu: 17:00 – 01:00 | Fri: 16:00 – 03:00 | Sat: 16:00 – 03:00 | Sun: 17:00 – 01:00,Pool Table,https://www.google.com/maps/search/?api=1&query=RoQ+Gyld%C3%A9ngatan+2%2C+113+27+Stockholm%2C+Sweden
Barbeque Steakhouse & Bar,"Kungsgatan 54, 111 35 Stockholm, Sweden",59.3347981,18.0601028,69,,Yes,Mon 16:00–19:00; Tue 16:00–19:00; Wed 16:00–19:00; Thu 16:00–19:00; Fri 16:00–19:00,0,0,Mon: 10:00 – 23:00 | Tue: 10:00 – 23:00 | Wed: 10:00 – 23:00 | Thu: 10:00 – 23:00 | Fri: 10:00 – 01:00 | Sat: 11:00 – 01:00 | Sun: 12:00 – 22:00,Happy Hour (Mon 16:00–19:00; Tue 16:00–19:00; Wed 16:00–19:00; Thu 16:00–19:00; Fri 16:00–19:00),https://www.google.com/maps/search/?api=1&query=Barbeque+Steakhouse+%26+Bar+Kungsgatan+54%2C+111+35+Stockholm%2C+Sweden
Churchill Arms Stockholm,"Tulegatan 21, 113 57 Stockholm, Sweden",59.34326929999999,18.0610555,69,,No,,0,0,Mon: 15:00 – 23:00 | Tue: 15:00 – 23:00 | Wed: 15:00 – 23:00 | Thu: 15:00 – 23:00 | Fri: 15:00 – 01:00 | Sat: 13:00 – 01:00 | Sun: 13:00 – 21:00,,https://www.google.com/maps/search/?api=1&query=Churchill+Arms+Stockholm+Tulegatan+21%2C+113+57+Stockholm%2C+Sweden
Voodoo Room,"Folkungagatan 84, 116 23 Stockholm, Sweden",59.31476809999999,18.0795753,69,,No,,0,0,Mon: 17:00 – 23:00 | Tue: 17:00 – 23:00 | Wed: 17:00 – 23:00 | Thu: 17:00 – 23:00 | Fri: 16:00 – 23:00 | Sat: 12:00 – 23:00,Terrace,https://www.google.com/maps/search/?api=1&query=Voodoo+Room+Folkungagatan+84%2C+116+23+Stockholm%2C+Sweden
Greek Taverna Giamas,"Vasagatan 10, 111 20 Stockholm, Sweden",59.329514,18.0606354,69,,No,,0,0,Mon: 11:00 – 23:00 | Tue: 11:00 – 23:00 | Wed: 11:00 – 23:00 | Thu: 11:00 – 23:00 | Fri: 11:00 – 23:00 | Sat: 16:00 – 23:00 | Sun: 15:00 – 22:00,,https://www.google.com/maps/search/?api=1&query=Greek+Taverna+Giamas+Vasagatan+10%2C+111+20+Stockholm%2C+Sweden
Molly Malone's,"Odengatan 83, 113 22 Stockholm, Sweden",59.3419174,18.0478219,69,,Yes,Mon 14:00–17:00; Tue 14:00–17:00; Wed 14:00–17:00; Thu 14:00–17:00; Fri 14:00–17:00,0,0,Mon: 13:00 – 00:00 | Tue: 13:00 – 01:00 | Wed: 13:00 – 01:00 | Thu: 13:00 – 01:00 | Fri: 13:00 – 01:00 | Sat: 13:00 – 01:00 | Sun: 13:00 – 00:00,Happy Hour (Mon 14:00–17:00; Tue 14:00–17:00; Wed 14:00–17:00; Thu 14:00–17:00; Fri 14:00–17:00),https://www.google.com/maps/search/?api=1&query=Molly+Malone%27s+Odengatan+83%2C+113+22+Stockholm%2C+Sweden
Bagel Deli,"S:T Göransgatan 67, 112 38 Stockholm, Sweden",59.3333599,18.0305737,69,,Yes,Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,0,0,Mon: 08:00 – 19:30 | Tue: 08:00 – 19:30 | Wed: 08:00 – 19:30 | Thu: 08:00 – 19:30 | Fri: 08:00 – 19:30 | Sat: 09:00 – 17:00 | Sun: 09:00 – 17:00,Terrace · Happy Hour (Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00),https://www.google.com/maps/search/?api=1&query=Bagel+Deli+S%3AT+G%C3%B6ransgatan+67%2C+112+38+Stockholm%2C+Sweden
Skeppsbar,"Skeppsbron 44, 111 30 Stockholm, Sweden",59.32239610000001,18.0741623,69,,Yes,Sun 16:00–21:00; Mon 16:00–21:00; Tue 16:00–21:00; Wed 16:00–21:00; Thu 16:00–21:00; Fri 16:00–21:00; Sat 16:00–21:00,0,0,Mon: 15:00 – 03:00 | Tue: 15:00 – 03:00 | Wed: 15:00 – 03:00 | Thu: 15:00 – 03:00 | Fri: 15:00 – 03:00 | Sat: 15:00 – 03:00 | Sun: 15:00 – 03:00,Happy Hour (Sun 16:00–21:00; Mon 16:00–21:00; Tue 16:00–21:00; Wed 16:00–21:00; Thu 16:00–21:00; Fri 16:00–21:00; Sat 16:00–21:00),https://www.google.com/maps/search/?api=1&query=Skeppsbar+Skeppsbron+44%2C+111+30+Stockholm%2C+Sweden
Citybiljard,"Götgatan 101, 116 62 Stockholm, Sweden",59.30733999999999,18.0771772,69,,No,,0,0,Mon: 12:00 – 00:00 | Tue: 12:00 – 01:00 | Wed: 12:00 – 00:00 | Thu: 12:00 – 01:00 | Fri: 12:00 – 01:00 | Sat: 12:00 – 01:00 | Sun: 12:00 – 01:00,Pool Table,https://www.google.com/maps/search/?api=1&query=Citybiljard+G%C3%B6tgatan+101%2C+116+62+Stockholm%2C+Sweden
Sjätte Tunnan,"Stora Nygatan 43, 111 27 Stockholm, Sweden",59.3233487,18.0707556,70,,No,,0,0,Mon: 17:00 – 01:00 | Tue: 17:00 – 01:00 | Wed: 17:00 – 01:00 | Thu: 17:00 – 01:00 | Fri: 17:00 – 03:00 | Sat: 17:00 – 03:00 | Sun: 17:00 – 01:00,,https://www.google.com/maps/search/?api=1&query=Sj%C3%A4tte+Tunnan+Stora+Nygatan+43%2C+111+27+Stockholm%2C+Sweden
Oliver Twist,"Repslagargatan 6, 118 46 Stockholm, Sweden",59.31832730000001,18.0698668,70,,No,,0,0,Mon: 11:00 – 22:00 | Tue: 11:00 – 00:00 | Wed: 11:00 – 00:00 | Thu: 11:00 – 01:00 | Fri: 11:00 – 01:00 | Sat: 12:00 – 01:00 | Sun: 13:00 – 22:00,Terrace,https://www.google.com/maps/search/?api=1&query=Oliver+Twist+Repslagargatan+6%2C+118+46+Stockholm%2C+Sweden
Repan Bar,"Upplandsgatan 2, 111 23 Stockholm, Sweden",59.3360273,18.0553554,70,,Yes,Mon 17:00–19:00; Tue 17:00–19:00; Wed 17:00–19:00; Thu 17:00–19:00; Fri 17:00–19:00,0,0,Tue: 15:00 – 23:00 | Wed: 15:00 – 23:00 | Thu: 17:00 – 23:00 | Fri: 15:00 – 23:00 | Sat: 15:00 – 23:00,Happy Hour (Mon 17:00–19:00; Tue 17:00–19:00; Wed 17:00–19:00; Thu 17:00–19:00; Fri 17:00–19:00),https://www.google.com/maps/search/?api=1&query=Repan+Bar+Upplandsgatan+2%2C+111+23+Stockholm%2C+Sweden
Wirströms Pub ( City),"Kungsgatan 7, 111 43 Stockholm, Sweden",59.3358874,18.0703244,72,,Yes,Mon 16:00–19:00; Tue 16:00–19:00; Wed 16:00–19:00; Thu 16:00–19:00; Fri 16:00–19:00,0,0,Mon: 11:00 – 23:00 | Tue: 11:00 – 23:00 | Wed: 11:00 – 01:00 | Thu: 11:00 – 01:00 | Fri: 11:00 – 03:00 | Sat: 12:00 – 03:00 | Sun: 13:00 – 21:00,Happy Hour (Mon 16:00–19:00; Tue 16:00–19:00; Wed 16:00–19:00; Thu 16:00–19:00; Fri 16:00–19:00),https://www.google.com/maps/search/?api=1&query=Wirstr%C3%B6ms+Pub+%28+City%29+Kungsgatan+7%2C+111+43+Stockholm%2C+Sweden
L'angolo Restaurang & Bar,"Engelbrektsplan 2, 114 46 Stockholm, Sweden",59.3375318,18.071058,72,,No,,0,0,Mon: 08:00 – 22:00 | Tue: 08:00 – 22:00 | Wed: 08:00 – 00:00 | Thu: 08:00 – 00:00 | Fri: 08:00 – 02:00 | Sat: 08:00 – 02:00,,https://www.google.com/maps/search/?api=1&query=L%27angolo+Restaurang+%26+Bar+Engelbrektsplan+2%2C+114+46+Stockholm%2C+Sweden
Schmaltz Bar & Delicatessen,"Nybrogatan 19, 114 39 Stockholm, Sweden",59.33514770000001,18.0773924,72,,No,,0,0,Mon: 11:00 – 23:00 | Tue: 11:00 – 23:00 | Wed: 11:00 – 23:00 | Thu: 11:00 – 23:00 | Fri: 11:00 – 23:00 | Sat: 11:00 – 23:00 | Sun: 11:00 – 23:00,,https://www.google.com/maps/search/?api=1&query=Schmaltz+Bar+%26+Delicatessen+Nybrogatan+19%2C+114+39+Stockholm%2C+Sweden
Hilma,"Torsgatan 10, 111 23 Stockholm, Sweden",59.3357762,18.0512217,72,,Yes,Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,0,0,Mon: 11:00 – 13:30 | Tue: 11:00 – 23:00 | Wed: 11:00 – 23:00 | Thu: 11:00 – 23:00 | Fri: 11:00 – 01:00 | Sat: 15:00 – 01:00,Happy Hour (Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00),https://www.google.com/maps/search/?api=1&query=Hilma+Torsgatan+10%2C+111+23+Stockholm%2C+Sweden
Harvest Home,"Bondegatan 50, 116 33 Stockholm, Sweden",59.31338049999999,18.0839308,72,,No,,0,0,Mon: 16:00 – 23:00 | Tue: 16:00 – 23:00 | Wed: 16:00 – 23:00 | Thu: 16:00 – 23:00 | Fri: 16:00 – 01:00 | Sat: 16:00 – 01:00 | Sun: 16:00 – 23:00,,https://www.google.com/maps/search/?api=1&query=Harvest+Home+Bondegatan+50%2C+116+33+Stockholm%2C+Sweden
The Doors,"Odengatan 35, 113 51 Stockholm, Sweden",59.3448519,18.0595249,74,,No,,0,0,Mon: 15:00 – 00:00 | Tue: 15:00 – 01:00 | Wed: 15:00 – 01:00 | Thu: 15:00 – 01:00 | Fri: 14:00 – 03:00 | Sat: 14:00 – 03:00 | Sun: 15:00 – 23:00,,https://www.google.com/maps/search/?api=1&query=The+Doors+Odengatan+35%2C+113+51+Stockholm%2C+Sweden
Medis kök och bar,"Medborgarplatsen 29, 118 26 Stockholm, Sweden",59.3153573,18.0720954,74,49,Yes,Mon 15:00–17:00; Tue 15:00–17:00; Wed 15:00–17:00; Thu 15:00–17:00; Fri 15:00–17:00; Sat 15:00–17:00; Sun 15:00–17:00,0,0,Mon: 11:00 – 00:00 | Tue: 11:00 – 00:00 | Wed: 11:00 – 00:00 | Thu: 11:00 – 00:00 | Fri: 11:00 – 01:30 | Sat: 11:00 – 00:00 | Sun: 11:00 – 00:00,Terrace · Happy Hour (Mon 15:00–17:00; Tue 15:00–17:00; Wed 15:00–17:00; Thu 15:00–17:00; Fri 15:00–17:00; Sat 15:00–17:00; Sun 15:00–17:00),https://www.google.com/maps/search/?api=1&query=Medis+k%C3%B6k+och+bar+Medborgarplatsen+29%2C+118+26+Stockholm%2C+Sweden
Black & Brown Inn,"Hornsgatan 50B, 118 21 Stockholm, Sweden",59.3190772,18.0632046,78,,No,,0,0,Mon: 16:00 – 23:00 | Tue: 16:00 – 00:00 | Wed: 16:00 – 00:00 | Thu: 16:00 – 00:00 | Fri: 15:00 – 01:00 | Sat: 12:00 – 01:00 | Sun: 12:00 – 23:00,,https://www.google.com/maps/search/?api=1&query=Black+%26+Brown+Inn+Hornsgatan+50B%2C+118+21+Stockholm%2C+Sweden
TEXAS LONGHORN KUNGSHOLMEN,"Fleminggatan 27, 112 26 Stockholm, Sweden",59.33289929999999,18.0436302,74,,No,,0,0,Mon: 10:00 – 22:00 | Tue: 10:00 – 22:00 | Wed: 10:00 – 22:00 | Thu: 10:00 – 22:00 | Fri: 10:00 – 22:30 | Sat: 12:00 – 22:30 | Sun: 12:00 – 21:30,Terrace,https://www.google.com/maps/search/?api=1&query=TEXAS+LONGHORN+KUNGSHOLMEN+Fleminggatan+27%2C+112+26+Stockholm%2C+Sweden
John Scott's Kungsträdgården,"Hamngatan 19, 111 47 Stockholm, Sweden",59.3325887,18.0707147,74,,Yes,Mon 14:00–18:00; Tue 14:00–18:00; Wed 14:00–18:00; Thu 14:00–18:00; Fri 14:00–18:00,0,0,Mon: 11:00 – 23:00 | Tue: 11:00 – 01:00 | Wed: 11:00 – 01:00 | Thu: 11:00 – 01:00 | Fri: 11:00 – 03:00 | Sat: 11:00 – 03:00 | Sun: 12:00 – 23:00,Happy Hour (Mon 14:00–18:00; Tue 14:00–18:00; Wed 14:00–18:00; Thu 14:00–18:00; Fri 14:00–18:00),https://www.google.com/maps/search/?api=1&query=John+Scott%27s+Kungstr%C3%A4dg%C3%A5rden+Hamngatan+19%2C+111+47+Stockholm%2C+Sweden
DIN-DIN Club Drottninggatan,"Drottninggatan 94, 111 36 Stockholm, Sweden",59.33730019999999,18.0582012,74,,Yes,Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,0,0,Mon: 11:00 – 21:00 | Tue: 11:00 – 21:00 | Wed: 11:00 – 21:00 | Thu: 11:00 – 21:00 | Fri: 11:00 – 22:00 | Sat: 11:00 – 22:00 | Sun: 12:00 – 21:00,Happy Hour (Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00),https://www.google.com/maps/search/?api=1&query=DIN-DIN+Club+Drottninggatan+Drottninggatan+94%2C+111+36+Stockholm%2C+Sweden
Harry B James,"Kungsträdgården, Västra Trädgårdsgatan 6, 111 47 Stockholm, Sweden",59.33173900000001,18.0704142,74,,Yes,Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,0,0,Mon: 15:00 – 03:00 | Tue: 15:00 – 03:00 | Wed: 15:00 – 03:00 | Thu: 15:00 – 03:00 | Fri: 12:00 – 03:00 | Sat: 12:00 – 03:00 | Sun: 12:00 – 03:00,Happy Hour (Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00),https://www.google.com/maps/search/?api=1&query=Harry+B+James+Kungstr%C3%A4dg%C3%A5rden%2C+V%C3%A4stra+Tr%C3%A4dg%C3%A5rdsgatan+6%2C+111+47+Stockholm%2C+Sweden
Golfbaren Kristineberg,"Hjalmar Söderbergs Väg 10B, 112 14 Stockholm, Sweden",59.332963,18.0034409,75,,No,,0,0,Sat: 11:00 – 18:00 | Sun: 11:00 – 18:00,Terrace,https://www.google.com/maps/search/?api=1&query=Golfbaren+Kristineberg+Hjalmar+S%C3%B6derbergs+V%C3%A4g+10B%2C+112+14+Stockholm%2C+Sweden
Santorini Grekisk Restaurang,"Bryggargatan 2, 111 21 Stockholm, Sweden",59.3335397,18.0609024,75,,No,,0,0,Tue: 16:00 – 22:00 | Wed: 16:00 – 22:00 | Thu: 16:00 – 22:00 | Fri: 16:00 – 23:00 | Sat: 12:00 – 23:00 | Sun: 17:00 – 22:00,,https://www.google.com/maps/search/?api=1&query=Santorini+Grekisk+Restaurang+Bryggargatan+2%2C+111+21+Stockholm%2C+Sweden
Urban Deli Nytorget,"Nytorget 4, 116 40 Stockholm, Sweden",59.3125,18.0825,75,,Yes,Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,0,0,Mon: 08:30 – 23:00 | Tue: 08:30 – 23:00 | Wed: 08:30 – 23:00 | Thu: 08:30 – 23:00 | Fri: 08:30 – 01:30 | Sat: 08:30 – 01:30 | Sun: 08:30 – 23:00,Happy Hour (Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00),https://www.google.com/maps/search/?api=1&query=Urban+Deli+Nytorget+Nytorget+4%2C+116+40+Stockholm%2C+Sweden
The Old Brewer - Vasastan,"Luntmakargatan 98, 113 51 Stockholm, Sweden",59.3441299,18.0572453,75,,No,,0,0,Mon: 11:30 – 23:00 | Tue: 11:30 – 23:00 | Wed: 11:30 – 23:00 | Thu: 11:30 – 23:00 | Fri: 11:30 – 23:00 | Sat: 12:00 – 23:00 | Sun: 12:00 – 22:00,,https://www.google.com/maps/search/?api=1&query=The+Old+Brewer+-+Vasastan+Luntmakargatan+98%2C+113+51+Stockholm%2C+Sweden
Post bar,"Nytorget 4, 116 40 Stockholm, Sweden",59.3123465,18.0826209,75,,Yes,Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,0,0,Mon: 08:00 – 23:00 | Tue: 08:00 – 23:00 | Wed: 08:00 – 23:00 | Thu: 08:00 – 23:00 | Fri: 08:00 – 23:00 | Sat: 08:00 – 23:00 | Sun: 08:00 – 23:00,Terrace · Happy Hour (Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00),https://www.google.com/maps/search/?api=1&query=Post+bar+Nytorget+4%2C+116+40+Stockholm%2C+Sweden
Grappa Matsal & Bar,"Sankt Eriksgatan 86, 113 62 Stockholm, Sweden",59.3406761,18.0375624,75,,Yes,Tue 16:00–18:00; Wed 16:00–18:00; Thu 16:00–18:00; Fri 16:00–18:00,0,0,Tue: 16:00 – 23:00 | Wed: 16:00 – 00:00 | Thu: 16:00 – 00:00 | Fri: 16:00 – 01:00 | Sat: 16:00 – 01:00,Happy Hour (Tue 16:00–18:00; Wed 16:00–18:00; Thu 16:00–18:00; Fri 16:00–18:00),https://www.google.com/maps/search/?api=1&query=Grappa+Matsal+%26+Bar+Sankt+Eriksgatan+86%2C+113+62+Stockholm%2C+Sweden
Restaurang & pizzeria Esplanad,"Karlavägen 36, 114 49 Stockholm, Sweden",59.3401231,18.0771618,75,,Yes,Mon 17:00–20:00; Tue 17:00–20:00; Wed 17:00–20:00; Thu 17:00–20:00; Fri 17:00–20:00,0,0,Mon: 11:00 – 23:00 | Tue: 11:00 – 00:00 | Wed: 11:00 – 01:00 | Thu: 11:00 – 01:00 | Fri: 11:00 – 01:00 | Sat: 12:00 – 01:00 | Sun: 12:00 – 23:00,Happy Hour (Mon 17:00–20:00; Tue 17:00–20:00; Wed 17:00–20:00; Thu 17:00–20:00; Fri 17:00–20:00),https://www.google.com/maps/search/?api=1&query=Restaurang+%26+pizzeria+Esplanad+Karlav%C3%A4gen+36%2C+114+49+Stockholm%2C+Sweden
Paladar de Cuba & Havana Rum Bar,"Tegnérgatan 19, 111 40 Stockholm, Sweden",59.33988069999999,18.0615168,75,,No,,0,0,Tue: 16:30 – 23:00 | Wed: 16:30 – 23:30 | Thu: 16:30 – 00:00 | Fri: 16:30 – 01:00 | Sat: 16:30 – 01:00,,https://www.google.com/maps/search/?api=1&query=Paladar+de+Cuba+%26+Havana+Rum+Bar+Tegn%C3%A9rgatan+19%2C+111+40+Stockholm%2C+Sweden
St Andrews Inn,"Nybrogatan 46, 114 40 Stockholm, Sweden",59.3388813,18.0807901,75,,No,,0,0,Mon: 15:00 – 23:30 | Tue: 15:00 – 23:30 | Wed: 15:00 – 23:30 | Thu: 15:00 – 23:30 | Fri: 15:00 – 23:30 | Sat: 13:00 – 23:30 | Sun: 13:00 – 23:00,,https://www.google.com/maps/search/?api=1&query=St+Andrews+Inn+Nybrogatan+46%2C+114+40+Stockholm%2C+Sweden
The Londoner,"Karlavägen 52-54, 114 49 Stockholm, Sweden",59.33929939999999,18.0813307,75,,No,,0,0,Mon: 10:00 – 01:00 | Tue: 10:00 – 01:00 | Wed: 10:00 – 01:00 | Thu: 10:00 – 01:00 | Fri: 10:00 – 01:00 | Sat: 12:00 – 01:00 | Sun: 12:00 – 01:00,,https://www.google.com/maps/search/?api=1&query=The+Londoner+Karlav%C3%A4gen+52-54%2C+114+49+Stockholm%2C+Sweden
Corner Club Rescued by Sovel,"Lilla Nygatan 16, 111 28 Stockholm, Sweden",59.3233216,18.0693401,75,,No,,0,0,Mon: 14:00 – 01:00 | Tue: 14:00 – 01:00 | Wed: 14:00 – 01:00 | Thu: 14:00 – 01:00 | Fri: 14:00 – 01:00 | Sat: 14:00 – 01:00 | Sun: 14:00 – 01:00,,https://www.google.com/maps/search/?api=1&query=Corner+Club+Rescued+by+Sovel+Lilla+Nygatan+16%2C+111+28+Stockholm%2C+Sweden
N3rds Bar,"Bondegatan 1, 116 23 Stockholm, Sweden",59.312448,18.0751605,90,,No,,0,0,Tue: 17:00 – 23:00 | Wed: 17:00 – 23:00 | Thu: 17:00 – 23:00 | Fri: 17:00 – 01:00 | Sat: 17:00 – 01:00 | Sun: 17:00 – 23:00,,https://www.google.com/maps/search/?api=1&query=N3rds+Bar+Bondegatan+1%2C+116+23+Stockholm%2C+Sweden
O'Learys Östermalm,"Storgatan 27, 114 55 Stockholm, Sweden",59.3347206,18.0857353,75,,Yes,Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,0,0,Mon: 14:00 – 22:00 | Tue: 14:00 – 23:00 | Wed: 14:00 – 23:00 | Thu: 14:00 – 23:00 | Fri: 14:00 – 00:00 | Sat: 12:00 – 00:00 | Sun: 13:00 – 22:00,Happy Hour (Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00),https://www.google.com/maps/search/?api=1&query=O%27Learys+%C3%96stermalm+Storgatan+27%2C+114+55+Stockholm%2C+Sweden
